"Date","Condition","SpheroidLabel","CentroidX","CentroidY","CentroidZ","DCGNeighborCount","SurfaceNearestX","SurfaceNearestY","SurfaceNearestZ","SurfaceDistance"
"20150424","Baf0,5","20150424_1",296.2571511967309,191.59632224168126,580.5659661412726,12.,296.2571511967309,191.59632224168126,580.5659661412726,0.
"20150424","Baf0,5","20150424_1",300.7595818815331,157.6219512195122,580.6759581881533,13.,300.7595818815331,157.6219512195122,580.6759581881533,0.
"20150424","Baf0,5","20150424_1",247.58541893362352,193.23503808487487,580.8215451577802,15.,247.58541893362352,193.23503808487487,580.8215451577802,0.
"20150424","Baf0,5","20150424_1",313.7263771612384,171.5595094491355,579.4541616405307,13.,313.7263771612384,171.5595094491355,579.4541616405307,0.
"20150424","Baf0,5","20150424_1",338.39045643153526,190.7356846473029,580.6668049792531,16.,338.39045643153526,190.7356846473029,580.6668049792531,0.
"20150424","Baf0,5","20150424_1",180.0038961038961,177.8108225108225,576.7406926406926,14.,180.0038961038961,177.8108225108225,576.7406926406926,0.
"20150424","Baf0,5","20150424_1",216.75918367346938,169.58979591836734,574.9428571428572,11.,216.75918367346938,169.58979591836734,574.9428571428572,0.
"20150424","Baf0,5","20150424_1",329.2503566333809,145.08844507845933,575.4572039942939,10.,329.2503566333809,145.08844507845933,575.4572039942939,0.
"20150424","Baf0,5","20150424_1",301.4970695970696,220.08315018315017,574.7249084249084,13.,301.4970695970696,220.08315018315017,574.7249084249084,0.
"20150424","Baf0,5","20150424_1",264.595719844358,211.69260700389106,573.727626459144,14.,264.595719844358,211.69260700389106,573.727626459144,0.
"20150424","Baf0,5","20150424_1",307.1572847682119,189.72599337748346,576.8567880794702,11.,307.1442642463343,189.513431864478,580.4829622867553,3.6324222376233766
"20150424","Baf0,5","20150424_1",358.67269076305223,182.12550200803213,576.2409638554217,9.,358.67269076305223,182.12550200803213,576.2409638554217,0.
"20150424","Baf0,5","20150424_1",266.28614958448753,172.53434903047093,573.87783933518,17.,266.28614958448753,172.53434903047093,573.87783933518,0.
"20150424","Baf0,5","20150424_1",229.29910213243548,170.62514029180696,573.6380471380471,13.,229.06030088167813,170.3030048562698,576.1859479420925,2.5792626433628603
"20150424","Baf0,5","20150424_1",352.67563025210086,167.4159663865546,574.4436974789916,13.,352.67563025210086,167.4159663865546,574.4436974789916,0.
"20150424","Baf0,5","20150424_1",356.72754895340984,197.37103308575286,572.3757596218771,11.,356.72754895340984,197.37103308575286,572.3757596218771,0.
"20150424","Baf0,5","20150424_1",216.2140549273021,191.26252019386106,573.9822294022617,15.,216.2140549273021,191.26252019386106,573.9822294022617,0.
"20150424","Baf0,5","20150424_1",189.89993646759848,188.82878017789074,571.863087674714,9.,190.03773051329682,189.15219957934497,575.249061488946,3.4041747867774075
"20150424","Baf0,5","20150424_1",325.72109988776657,181.97923681257015,575.2485970819304,10.,325.70371110203416,181.6953628911302,580.0913189721344,4.85106607654492
"20150424","Baf0,5","20150424_1",198.262012012012,171.81756756756755,573.1178678678679,14.,198.262012012012,171.81756756756755,573.1178678678679,0.
"20150424","Baf0,5","20150424_1",338.096547314578,135.90473145780052,573.0466751918159,11.,338.096547314578,135.90473145780052,573.0466751918159,0.
"20150424","Baf0,5","20150424_1",304.8977485928705,206.87148217636025,576.0816135084427,12.,304.8977485928705,206.87148217636025,576.0816135084427,0.
"20150424","Baf0,5","20150424_1",335.16823687752355,164.16958277254375,572.7711978465679,13.,335.9618109744278,163.52869594225976,576.9944326584231,4.3446758282494
"20150424","Baf0,5","20150424_1",287.747311827957,162.2347670250896,574.0275985663083,11.,286.8329615762187,161.80077021191786,577.712273535094,3.821154176723768
"20150424","Baf0,5","20150424_1",272.82861635220127,150.36320754716982,572.8899371069183,15.,272.82861635220127,150.36320754716982,572.8899371069183,0.
"20150424","Baf0,5","20150424_1",234.18646288209607,206.27554585152836,571.192576419214,12.,234.06631191743097,207.56852040985993,574.2686425378554,3.3389223155166774
"20150424","Baf0,5","20150424_1",280.2638640429338,202.5813953488372,572.0679785330948,15.,279.9093616940796,203.5922962438675,576.6801220505964,4.734919256011489
"20150424","Baf0,5","20150424_1",230.47702702702702,190.25270270270272,574.0297297297298,10.,229.81869616707252,190.3685098108923,577.0160380362205,3.060203932565711
"20150424","Baf0,5","20150424_1",340.8269230769231,176.28125,571.2620192307693,13.,342.0259922890483,175.31288715946894,577.6432139525043,6.564688845869777
"20150424","Baf0,5","20150424_1",152.10064486411792,169.47789037309997,564.26462459696,14.,152.10064486411792,169.47789037309997,564.26462459696,0.
"20150424","Baf0,5","20150424_1",242.412987012987,164.82987012987013,570.8181818181819,12.,242.52404327885637,163.9564140004787,575.8928247086516,5.15046207344113
"20150424","Baf0,5","20150424_1",247.07306073361394,155.33583884546002,564.4759470835838,13.,247.28197394109216,153.69273910539363,574.0220984398861,9.688778416368917
"20150424","Baf0,5","20150424_1",230.6663179916318,150.4246861924686,573.8232217573221,15.,230.6663179916318,150.4246861924686,573.8232217573221,0.
"20150424","Baf0,5","20150424_1",197.63194444444446,205.52222222222224,573.3763888888889,7.,197.63194444444446,205.52222222222224,573.3763888888889,0.
"20150424","Baf0,5","20150424_1",223.9754491017964,204.9383233532934,569.7491017964072,10.,223.75046595816397,206.72695586177406,574.2105187918402,4.811867129550705
"20150424","Baf0,5","20150424_1",320.7035737077218,196.64550095724314,571.4585194639438,11.,320.72835493476884,198.67379923373576,578.4153107176388,7.246485531284998
