"Date","Condition","SpheroidLabel","CentroidX","CentroidY","CentroidZ","DCGNeighborCount","SurfaceNearestX","SurfaceNearestY","SurfaceNearestZ","SurfaceDistance"
"20150427","Rap0,5","20150427_2",235.34893267651887,120.59852216748769,460.9926108374384,11.,235.34893267651887,120.59852216748769,460.9926108374384,0.
"20150427","Rap0,5","20150427_2",243.18622754491017,134.8640718562874,466.2101796407186,12.,243.18622754491017,134.8640718562874,466.2101796407186,0.
"20150427","Rap0,5","20150427_2",195.92528735632183,189.27011494252872,480.78735632183907,8.,195.92528735632183,189.27011494252872,480.78735632183907,0.
"20150427","Rap0,5","20150427_2",154.9777777777778,156.53333333333333,475.3277777777778,7.,154.9777777777778,156.53333333333333,475.3277777777778,0.
"20150427","Rap0,5","20150427_2",210.94872677219547,139.99483826565728,456.10082587749486,17.,212.26061884195596,139.42806432469442,462.9619947606019,7.0084186479812605
"20150427","Rap0,5","20150427_2",399.50890868596883,137.94944320712693,456.7378619153675,10.,399.50890868596883,137.94944320712693,456.7378619153675,0.
"20150427","Rap0,5","20150427_2",214.51620947630923,177.03366583541145,453.8372817955112,13.,222.35434376823443,179.91647845940187,468.48999355190045,16.86561352631799
"20150427","Rap0,5","20150427_2",219.39396465488497,156.03817939313103,462.9701567189063,12.,219.39396465488497,156.03817939313103,462.9701567189063,0.
"20150427","Rap0,5","20150427_2",189.58298755186723,154.23858921161826,457.2406639004149,14.,191.6502618488848,153.34546909344746,468.05246649186864,11.04383818430698
"20150427","Rap0,5","20150427_2",233.08740920096852,147.37070217917676,452.16246973365617,11.,230.40450246704066,146.23926649650153,464.46956831576716,12.646849835306185
"20150427","Rap0,5","20150427_2",328.2145260796411,172.82192933258554,448.47251822770613,13.,328.3101343785528,173.80154103314473,453.94251672584824,5.557847029234422
"20150427","Rap0,5","20150427_2",357.27459874389393,147.7198185624564,459.37369155617586,15.,357.27459874389393,147.7198185624564,459.37369155617586,0.
"20150427","Rap0,5","20150427_2",278.36764705882354,109.72953964194373,455.43989769820973,9.,278.57161826542966,109.04398335424968,458.0505002130698,2.706813101659389
"20150427","Rap0,5","20150427_2",335.67116451016636,153.18391866913123,445.04158964879855,13.,335.508776716252,155.87494756653976,457.29410250020925,12.545599925722334
"20150427","Rap0,5","20150427_2",310.37926887926886,127.60052910052912,447.64814814814815,17.,310.57045317504696,128.2352177861897,460.9720087064241,13.340338876469353
"20150427","Rap0,5","20150427_2",212.8338884263114,101.5466278101582,459.7231473771857,8.,212.8338884263114,101.5466278101582,459.7231473771857,0.
"20150427","Rap0,5","20150427_2",278.96451834076106,152.16369557764827,448.96383270483375,14.,278.7589085899616,153.4766162224894,457.8158917237153,8.951256049462303
"20150427","Rap0,5","20150427_2",252.0711743772242,117.30160142348754,456.5685053380783,12.,252.32085879629426,116.18084211937254,461.2468918538719,4.817234073412468
"20150427","Rap0,5","20150427_2",224.528659160696,109.34442169907881,456.8654042988741,9.,224.7679313432574,108.85579801920531,459.954885070889,3.1370201973418097
"20150427","Rap0,5","20150427_2",194.16304347826087,197.73777173913044,465.5951086956522,9.,194.16304347826087,197.73777173913044,465.5951086956522,0.
"20150427","Rap0,5","20150427_2",250.73544679273266,150.3216536892844,452.3654060066741,12.,252.54181172546492,152.04551824396097,460.47158065507426,8.482023974467484
"20150427","Rap0,5","20150427_2",284.64370245139474,139.43575655114117,452.82037193575655,11.,284.37284932849013,139.79559550598643,459.68548499000417,6.879870837102406
"20150427","Rap0,5","20150427_2",346.4241475295755,136.88413361169103,455.73451635351427,12.,347.10636246548904,136.17641052048867,458.99572986938415,3.406141921396863
"20150427","Rap0,5","20150427_2",272.73408924652523,135.15764447695685,454.44220921726406,9.,273.77874603922106,136.48370069521735,459.6086424601877,5.435233698940558
"20150427","Rap0,5","20150427_2",226.24572004028198,131.9622356495468,455.02064451158105,15.,224.88923815639188,131.65257598953036,462.9579360884179,8.05832053110873
"20150427","Rap0,5","20150427_2",368.1285828025478,124.84753184713375,455.39291401273886,15.,368.1285828025478,124.84753184713375,455.39291401273886,0.
"20150427","Rap0,5","20150427_2",275.62427287149654,129.18852459016392,444.7215758857747,13.,277.91052141415867,132.41557106096897,459.8173515126737,15.605229991936636
"20150427","Rap0,5","20150427_2",395.1577293674068,114.76267281105991,455.5067029744449,7.,395.1577293674068,114.76267281105991,455.5067029744449,0.
"20150427","Rap0,5","20150427_2",310.4109677419355,113.21741935483871,461.68967741935484,13.,310.4109677419355,113.21741935483871,461.68967741935484,0.
"20150427","Rap0,5","20150427_2",230.05732484076432,180.380042462845,457.22186836518046,8.,232.8728679632648,181.0882179259793,462.6328176279718,6.140616213845928
"20150427","Rap0,5","20150427_2",266.57163053722905,145.83081998114986,458.66682375117813,14.,266.57163053722905,145.83081998114986,458.66682375117813,0.
"20150427","Rap0,5","20150427_2",304.994960806271,139.32978723404256,460.523516237402,14.,304.994960806271,139.32978723404256,460.523516237402,0.
"20150427","Rap0,5","20150427_2",382.5490301724138,130.4800646551724,453.9552801724138,15.,382.50343954551954,130.38078813872764,455.986110394477,2.033766388458476
"20150427","Rap0,5","20150427_2",316.87801293356847,202.30776014109347,451.4318048206937,13.,316.87801293356847,202.30776014109347,451.4318048206937,0.
"20150427","Rap0,5","20150427_2",173.86719378182792,168.9398284642187,454.0926025194318,11.,162.51968898542182,175.19089430540976,456.3513075959483,13.150796092938506
"20150427","Rap0,5","20150427_2",186.12286689419795,139.51023890784984,455.1484641638225,13.,188.47183047182986,138.49542116882984,467.4334959723785,12.548684850202601
