"Date","Condition","SpheroidLabel","CentroidX","CentroidY","CentroidZ","DCGNeighborCount","SurfaceNearestX","SurfaceNearestY","SurfaceNearestZ","SurfaceDistance"
"20160105","Rap0,25","20160105_2",307.5202614379085,163.58464052287582,479.762091503268,12.,307.5202614379085,163.58464052287582,479.762091503268,0.
"20160105","Rap0,25","20160105_2",289.8890577507599,154.57781155015198,486.27021276595747,10.,289.8890577507599,154.57781155015198,486.27021276595747,0.
"20160105","Rap0,25","20160105_2",303.3289889415482,177.78672985781992,477.82385466034754,11.,303.3289889415482,177.78672985781992,477.82385466034754,0.
"20160105","Rap0,25","20160105_2",222.3977223893425,189.13214439192092,474.8119896862914,10.,222.09523901437717,190.3564578594581,476.25098509111126,1.9134125101546005
"20160105","Rap0,25","20160105_2",275.6081923419412,181.72528940338378,479.9902048085485,12.,275.6081923419412,181.72528940338378,479.9902048085485,0.
"20160105","Rap0,25","20160105_2",256.2449612403101,186.75813953488372,479.2302325581395,9.,256.2449612403101,186.75813953488372,479.2302325581395,0.
"20160105","Rap0,25","20160105_2",211.2191011235955,183.6091492776886,479.70545746388444,10.,211.2191011235955,183.6091492776886,479.70545746388444,0.
"20160105","Rap0,25","20160105_2",230.59538274605103,176.59295261239367,480.26792223572295,11.,230.59538274605103,176.59295261239367,480.26792223572295,0.
"20160105","Rap0,25","20160105_2",213.4698275862069,147.40270935960592,479.98337438423647,11.,213.4698275862069,147.40270935960592,479.98337438423647,0.
"20160105","Rap0,25","20160105_2",290.42085798816566,141.51405325443787,479.2647928994083,9.,290.42085798816566,141.51405325443787,479.2647928994083,0.
"20160105","Rap0,25","20160105_2",219.69244604316546,132.32194244604315,474.7589928057554,11.,219.69244604316546,132.32194244604315,474.7589928057554,0.
"20160105","Rap0,25","20160105_2",295.871237458194,197.0292642140468,475.81563545150505,13.,295.871237458194,197.0292642140468,475.81563545150505,0.
"20160105","Rap0,25","20160105_2",285.90323266695026,167.18651637601022,473.0180774138664,13.,286.9948470052596,169.86539589913892,482.11609535737455,9.546829204685524
"20160105","Rap0,25","20160105_2",264.414089347079,135.22508591065292,479.72852233676974,13.,264.414089347079,135.22508591065292,479.72852233676974,0.
"20160105","Rap0,25","20160105_2",255.131734119539,130.39037791476815,471.004958456178,19.,254.80816953834454,128.14495349272272,475.2285230594474,4.794280220357606
"20160105","Rap0,25","20160105_2",326.25064267352184,183.2223650385604,477.11953727506426,12.,326.25064267352184,183.2223650385604,477.11953727506426,0.
"20160105","Rap0,25","20160105_2",328.56652587117213,159.0248152059134,476.2803590285111,11.,328.56652587117213,159.0248152059134,476.2803590285111,0.
"20160105","Rap0,25","20160105_2",334.5439024390244,151.62,475.73024390243904,16.,334.5439024390244,151.62,475.73024390243904,0.
"20160105","Rap0,25","20160105_2",309.4934640522876,147.87254901960785,477.9400871459695,12.,309.4934640522876,147.87254901960785,477.9400871459695,0.
"20160105","Rap0,25","20160105_2",275.5346820809249,142.18593448940268,476.58092485549133,11.,276.1194459993387,140.06295426618195,480.5842649304083,4.568996128680903
"20160105","Rap0,25","20160105_2",246.04600606673407,198.87613751263905,474.0369059656218,13.,246.04600606673407,198.87613751263905,474.0369059656218,0.
