ID,x,y,fate,NANOG,GATA6
3,1.1301667982186414,-0.007431806290585912,0,5e-324,0.09967115711950268
3,-0.07137673878818748,0.971831095314176,0,2e-323,0.09956638293033375
3,-0.9996327791028055,-0.031308497672073464,1,0.09953961773750654,1.5e-323
3,0.013855407704443597,-0.9825654934185968,1,0.09953968854794093,1.5e-323
4,0.11193662125896606,0.0010788317559362072,1,0.09958348547666562,5e-324
4,-1.1815057076773365,1.1721114994652828,0,2e-323,0.0995653092248746
4,-1.0342248686518687,-1.1900658323457665,0,5e-324,0.09967019384341719
4,1.0573692959641852,1.1803841338352279,0,2.5e-323,0.09955480972818015
4,1.110449828147677,-1.1684054088720344,0,2.5e-323,0.09955468830535585
4,1.180761594343429,-0.008193063839410321,0,5e-324,0.09967018388784402
4,-0.08232942010501913,1.0127125229187302,0,3e-323,0.09954429804868764
4,-1.0120387558689623,-0.027727291983389964,1,0.09956729692072964,5e-324
4,0.00950597457720818,-1.019701996249081,0,3e-323,0.09954418767698056
5,0.11030828324701783,0.0131698905561481,1,0.09958351733113695,5e-324
5,-1.2210983258807173,1.2397421986352377,0,1.5e-323,0.09957568458024169
5,-1.0935537356743164,-1.2299841068222912,0,5e-324,0.09968066858663116
5,1.0710304830023343,1.1947672327401615,0,5e-324,0.09965964635187233
5,1.1363675178608699,-1.1907120271114509,0,5e-324,0.09965953587556557
5,1.2193879191578485,-0.01001726911779164,0,5e-324,0.09967004865977294
5,-0.10450142899086706,1.0420327915654573,1,0.09953992120730387,1.5e-323
5,-0.7588357793376611,-0.3512776250137755,0,3e-323,0.0995441606519712
5,0.008493501398596622,-1.057896061111946,1,0.0995399581293144,1.5e-323
5,-1.222473084927292,0.2757888400782506,0,3e-323,0.09954427137295853
6,0.14746843427456632,0.023817611261123507,1,0.099583519064479,5e-324
6,-1.259878707118541,1.3198160208407865,0,5e-324,0.09969103305460297
6,-1.1460383075054683,-1.2780194618166492,0,1.5e-323,0.09957579372156529
6,1.0739823524459622,1.2040737622577808,0,5e-324,0.09965951132756937
6,1.1642227102155278,-1.2107624355488076,0,5e-324,0.0996595455776663
6,1.2645529390312271,-0.013085150994190893,0,5e-324,0.09967004730128548
6,-0.13017078896183332,1.0696413018705235,1,0.09954307122649457,1.5e-323
6,-0.7313535984652262,-0.3783127055811827,0,2.5e-323,0.09955477150466281
6,0.014496332689841442,-1.1042436317666973,1,0.09953992498797619,1.5e-323
6,-1.252156016750242,0.2926885538753172,0,3e-323,0.09954425762737074
7,0.18671970558450365,0.02512428682200001,1,0.099583519064479,5e-324
7,-1.2995709561466162,1.3884052431047653,0,5e-324,0.09969103305460297
7,-1.1848520455521512,-1.3188845826285949,0,1.5e-323,0.09957579372156529
7,1.0703247000604827,1.2078915669975068,0,5e-324,0.09965951132756937
7,1.1914472715870124,-1.2273306319388069,0,5e-324,0.0996595455776663
7,1.3236721813152177,-0.015395880975321536,0,5e-324,0.09967004730128548
7,-0.15825923542371637,1.0855444057532517,1,0.09954307122649457,1.5e-323
7,-0.727688385509771,-0.39326979659868483,0,2.5e-323,0.09955477150466281
7,0.01943209562936857,-1.146852486619318,1,0.09953992498797619,1.5e-323
7,-1.2760999816885166,0.3203817404812078,0,3e-323,0.09954425762737074
8,0.2245203697399387,0.02824668955058209,0,0.0,0.0997539944698098
8,-1.3478159990827345,1.4582447688361764,0,5e-324,0.09966997995087017
8,-1.2145725121436028,-1.3545784057287817,0,5e-324,0.09968153072783392
8,0.7098097015591374,1.0980370285964463,1,0.0995654200907862,5e-324
8,1.2174083262645212,-1.2242074174455633,0,5e-324,0.09968049271549087
8,1.1127598961639704,-0.07807111761603358,1,0.09954004242301856,1.5e-323
8,-0.24655710343319506,1.0798393306533312,1,0.09954004241838474,1.5e-323
8,-0.7268405623981393,-0.3994816441932697,1,0.09953677501983073,2e-323
8,0.023557495620319162,-1.1842204683808961,1,0.09953677502396584,2e-323
8,-1.298437822413881,0.3533209630273561,0,5e-324,0.0996804805489054
8,1.49871595438598,1.2473407208996128,0,5e-324,0.09968154400275946
8,1.6321963075577086,0.1375075013816534,0,5e-324,0.09966998105715642
9,0.17113777083708046,0.0502229801170072,0,5e-324,0.09964912620015921
9,-1.4174810240158509,1.5290888909380733,0,5e-324,0.09967105700515101
9,-1.2372237002371043,-1.390934653241475,0,5e-324,0.0996701295829981
9,0.7232053650840898,1.0003556944653809,1,0.09954000438105748,1.5e-323
9,1.2564634816783051,-1.1918548980981574,0,5e-324,0.09967105700515101
9,1.072980173694581,-0.1596294629147575,1,0.09954000132783672,1.5e-323
9,-0.3144144140279318,1.0869321348343655,1,0.09954000132783672,1.5e-323
9,-0.7548258495570623,-0.4154889695908787,0,2e-323,0.09956503500698378
9,0.03700328128393851,-1.2036297344023528,1,0.09956330566802903,5e-324
9,-1.3262792362706664,0.3876127245862718,1,0.09956330566802903,5e-324
9,1.5900309204969139,1.2186164132594577,0,5e-324,0.09968050532278035
9,1.7841472828537321,0.2506868296276803,0,5e-324,0.09968050532278035
10,0.13919307610008566,0.043897641950068476,0,5e-324,0.09964912620015921
10,-1.4713830526257108,1.588112103021481,0,5e-324,0.09967105700515101
10,-1.2559647216779881,-1.441756953269127,0,5e-324,0.0996701295829981
10,0.7458541459568551,0.939414606329295,1,0.09954000438105748,1.5e-323
10,1.2949145188566968,-1.2075447770039887,0,5e-324,0.09967105700515101
10,1.0872846835698287,-0.1619514819599914,1,0.09954000132783672,1.5e-323
10,-0.3427221098753851,1.1136236035007767,1,0.09954000132783672,1.5e-323
10,-0.7995053621581757,-0.4367860367683016,0,2e-323,0.09956503500698378
10,0.04990083106791597,-1.2164601674201885,1,0.09956330566802903,5e-324
10,-1.3564985740996636,0.4210843338328304,1,0.09956330566802903,5e-324
10,1.6462906184929997,1.240292846505113,0,5e-324,0.09968050532278035
10,1.8473799982125634,0.2800522308626458,0,5e-324,0.09968050532278035
11,0.10039770652232402,0.036150082266671796,0,5e-324,0.09964912620015921
11,-1.5080404902092157,1.6384599998122076,0,5e-324,0.09967105700515101
11,-1.2687536520399194,-1.5032771611092581,0,5e-324,0.0996701295829981
11,0.7693982940071141,0.9074010327906946,1,0.09954000438105748,1.5e-323
11,1.3277744493535169,-1.2298427352643266,0,5e-324,0.09967105700515101
11,1.0922720372701702,-0.1615086003934999,1,0.09954000132783672,1.5e-323
11,-0.35428859458289785,1.1425690689574228,1,0.09954000132783672,1.5e-323
11,-0.8526394174348728,-0.4628638641746166,0,2e-323,0.09956503500698378
11,0.059123866074424734,-1.2270970185485208,1,0.09956330566802903,5e-324
11,-1.3820754173573937,0.4517780251184324,1,0.09956330566802903,5e-324
11,1.6911433384127816,1.2844741557926396,0,5e-324,0.09968050532278035
11,1.910431931803994,0.2857349643327714,0,5e-324,0.09968050532278035
12,0.05774865399750383,0.04041107925800683,0,5e-324,0.09963745111073898
12,-1.8393823983142745,1.3753887603191728,0,5e-324,0.0996593806841635
12,-1.2739573845204428,-1.5696924527067169,0,5e-324,0.09966896588192478
12,0.7821099736437627,0.8990298809768634,1,0.09954347711257039,1.5e-323
12,1.3560524779771226,-1.2547241053444278,0,5e-324,0.09967094226867516
12,1.0903750173508695,-0.16811325063841606,1,0.09954035335174158,1.5e-323
12,-0.3843510101978186,1.1796596227244147,1,0.09956760745561384,5e-324
12,-0.9095271416571019,-0.48838257914760025,0,2e-323,0.09956388361899961
12,0.06501444424074655,-1.2328197851293725,1,0.09956353618977327,5e-324
12,-1.3865955038142357,0.48977568691612094,1,0.09956559101894896,5e-324
12,1.7298678820028277,1.3282230614969255,0,0.0,0.09977383572440171
12,1.964199122425334,0.2855510273382071,0,5e-324,0.09967932934672155
12,-1.18156795522905,1.9270317435247986,0,5e-324,0.09968039270167418
13,0.049344896022194905,0.0307260376401687,0,5e-324,0.09964670455611188
13,-1.899068468502158,1.3875439957111886,0,5e-324,0.09966990280542
13,-1.250859962080676,-1.6337494849305998,0,5e-324,0.09964668012197747
13,0.7580247738922846,0.917278962550209,1,0.09956582953922424,5e-324
13,1.3425794361033319,-1.282131989162502,0,5e-324,0.09966977785004778
13,1.0858785267748392,-0.1792986853295107,1,0.09954347672757452,1.5e-323
13,-0.36070472145327453,0.8413564603710053,0,5e-324,0.09964671672463796
13,-0.9534876052404635,-0.518649239385084,1,0.09954376099743588,1.5e-323
13,0.008311738264930086,-0.8915691950568906,1,0.09956583603134433,5e-324
13,-1.34240053751674,0.5272216479597955,1,0.09956777515385891,5e-324
13,1.7574826622801494,1.3632539504648422,0,5e-324,0.09965835240673104
13,2.0034423941523327,0.28269891269065667,0,5e-324,0.09966873000508959
13,-1.177818910442097,1.9683003932945178,0,2e-323,0.0995637473465107
13,-0.4127621333457994,1.5908605488629992,1,0.09954373887703052,1.5e-323
13,0.14606897619167677,-1.6351361166501996,0,5e-324,0.09967925247047948
14,0.03956428066100475,0.03885478714833569,1,0.09955237563673214,1e-323
14,-1.9679165735434234,1.400595608760168,0,0.0,0.09976313847009464
14,-1.1946204256685102,-1.6911258056098888,0,3.5e-323,0.09954057001891255
14,0.7289312165588726,0.9588415493146036,1,0.0995839399655829,5e-324
14,1.2922739194827106,-1.3170492059663563,0,2.5e-323,0.09955239540153554
14,1.0985048316395989,-0.18063625094868313,0,4.70996865615913e-235,0.09951982572545695
14,-0.4184816377113305,0.881705807368808,0,5e-324,0.09963518619497266
14,-0.9817665690290974,-0.5320562006763208,0,5e-324,0.09964568533474466
14,0.03441405683219308,-0.9343939585847613,1,0.0995839413725132,5e-324
14,-1.3494666557362398,0.5473497530663097,1,0.0995698744609136,5e-324
14,1.7700484628869118,1.3887845783555248,0,5e-324,0.0996572212124592
14,2.0440215692399835,0.2845370682141313,0,2.5e-323,0.0995523965087029
14,-1.1922192346053841,1.989208793682323,1,0.09956584728590812,5e-324
14,-0.3003290523316742,1.703439256877211,0,2.5e-323,0.09955214133821892
14,0.15107287642491174,-1.7693495819708058,0,5e-324,0.09966879138936452
15,0.32765723751933457,-0.10712418321816011,0,5e-324,0.09971676779076429
15,-2.037724798988264,1.4181496045289166,0,5e-324,0.09966865697583317
15,-1.1335912939100292,-1.73809211408066,0,6.4e-323,0.09952895728593823
15,0.6861948341337525,0.9368802696885069,1,0.09958682429497935,5e-324
15,0.8666653090031186,-1.348868957397967,0,3.5e-323,0.09954056719741666
15,1.1691689126983438,-0.2611015722072899,1,0.09957360210374647,5e-324
15,-0.43824898660968364,0.960893040209794,0,1.1230044738172201e-161,0.09951748365443734
15,-0.9856644981679167,-0.552514445948813,0,5e-324,0.09963289735074798
15,0.029846799728097326,-0.9231278933655144,1,0.09958554566038533,5e-324
15,-1.3885609018076543,0.5446478688212217,1,0.09958540835272413,5e-324
15,1.7724717852862713,1.4090688059325254,0,5e-324,0.09966748243922054
15,2.083765805007139,0.2847108391808273,0,5e-324,0.0996443966747923
15,-1.176709968436474,1.9721561948030464,0,2.5e-323,0.09955099520308645
15,-0.18243396983190852,1.8061486304304093,0,2.5e-323,0.09954992676112508
15,0.10229113542504363,-1.875340634207515,0,2.5e-323,0.0995511105363622
15,1.7048954369941483,-1.206531308747243,0,2e-323,0.09956157845877987
15,-0.3371702610343642,0.16613088018344116,1,0.0995554619945343,1e-323
16,0.3519442948618199,-0.07623650828319833,0,5e-324,0.09972838661782206
16,-2.099674079531844,1.4399801644355514,0,5e-324,0.09966876884839243
16,-1.101003592944815,-1.7897522179313903,0,3.5e-323,0.09954150490762896
16,0.6716948791941469,0.9013581523054418,1,0.09958542715324305,5e-324
16,0.855081849714292,-1.3243955863420571,1,0.09954079835623694,1.5e-323
16,1.2318003639709367,-0.3106300043771596,1,0.09954416078163046,1.5e-323
16,-0.4533758661777188,1.0275581544237058,0,7.226906753282442e-198,0.09951863871635978
16,-1.060615084683099,-0.5973780746839651,0,5e-324,0.0996445167736988
16,-0.01606074072646063,-0.9156702304482335,1,0.09956626295285517,5e-324
16,-1.4288991436323384,0.5454334788883941,1,0.09958527077967629,5e-324
16,1.751607445607319,1.4221568066825812,0,5e-324,0.099668641547293
16,2.1349041937404785,0.2964424246691069,0,5e-324,0.09965695631141769
16,-1.1492222608020894,1.937024050571859,0,2.5e-323,0.09955110546783559
16,-0.07120624499227027,1.8995875175863663,0,2.5e-323,0.09955108450587392
16,0.06926960396592285,-1.9298414355784028,0,5e-324,0.0996675873419121
16,1.788942746472988,-1.1908099169647517,0,5e-324,0.09967805645260215
16,-0.4123357870283154,0.1512582496516806,1,0.09955268900218844,1e-323
17,0.36192274080021813,-0.07187986679789413,0,5e-324,0.09972836736379861
17,-2.1531981972668977,1.4685328718715926,0,2e-323,0.09956387924396794
17,-1.0949052722625914,-1.8322793147529723,0,2.5e-323,0.09955303622729961
17,0.6759106974628938,0.910666366782081,1,0.09957010992504055,5e-324
17,0.861442739335467,-1.3201682667313424,1,0.09954080067203552,1.5e-323
17,1.2769996453700776,-0.3133339260067066,1,0.09954111809166002,1.5e-323
17,-0.45695114705296086,1.0646296368477308,1,0.09954726717914493,1e-323
17,-1.383010349545605,-0.5134233391800002,1,0.09956796377815154,5e-324
17,-0.06884202509181683,-0.9263373569282588,1,0.09956626865875565,5e-324
17,-1.4695936004193624,0.5506269835333376,0,3.5e-323,0.09954064362078156
17,1.7392868931647691,1.4406231004323857,0,5e-324,0.09967899928138556
17,2.187889836390615,0.3128011954095706,0,5e-324,0.0996674243687285
17,-1.1324928123998366,1.9209662440532926,0,1.5e-323,0.09957322198726348
17,0.015861800614055493,1.9607346196706024,0,5e-324,0.09965694976576002
17,0.07133984772055733,-1.9788457821971293,0,5e-324,0.09966862186820401
17,1.8634162255661633,-1.2051703571917245,0,5e-324,0.09967909076510101
17,-0.4675714793366807,0.13001589451860424,1,0.09955269993602123,1e-323
17,-0.9140223887923921,-0.7398117754352037,0,5e-324,0.09965499793651922
18,0.34379028187088206,-0.053347587934868476,0,5e-324,0.0997062228384002
18,-2.1969229002444,1.4938931071555321,0,1.5e-323,0.09957518819253598
18,-1.1158153189109423,-1.80480041338988,0,2e-323,0.09956457983384168
18,0.6931645209576913,0.9267863432386558,1,0.09956651682157648,5e-324
18,0.9050425957166167,-1.3420065241121486,1,0.09954145065085118,1.5e-323
18,1.3070287513815841,-0.3013337955365097,1,0.09954145817189498,1.5e-323
18,-0.4442232799354989,1.0501780348422725,1,0.09955039671658439,1e-323
18,-1.5856695480329508,-0.46452419485098034,0,2.5e-323,0.09955212519574314
18,-0.004746475942045205,-0.96353471444124,1,0.09956840055639057,5e-324
18,-1.6737134157604718,0.38874376800483484,0,2.5e-323,0.09955208889078694
18,1.7429606974288938,1.4657264823120943,0,5e-324,0.09968097155283687
18,2.2424476434212703,0.3328688061742023,0,5e-324,0.09966940658405773
18,-1.1267202945634673,1.9227389854657055,0,5e-324,0.09966744534471189
18,0.07279679973521064,1.9962641772798901,0,5e-324,0.09966626024072264
18,0.07210607058720378,-2.0324951779996265,0,5e-324,0.09966850643728004
18,1.9321130133069753,-1.217648120745617,0,5e-324,0.09967897535337496
18,-0.566256933377383,0.06143726990975941,1,0.09957203276986101,5e-324
18,-0.8556212088178146,-0.7883806746877975,0,2.5e-323,0.09955105091988037
18,-1.332408979814381,0.7626925716981539,1,0.09954440505259858,1.5e-323
19,0.2852996181834228,-0.019111551901326854,0,5e-324,0.09969460453863489
19,-2.1884157500862096,1.436718584888345,0,1.5e-323,0.0995750737898031
19,-1.1425248299870052,-1.8291144971702626,0,2.5e-323,0.0995520334287614
19,0.7495268549520339,0.940450432147254,1,0.09956865292825645,5e-324
19,0.9555803606618694,-1.3864034209891867,0,4e-323,0.099539407550022
19,1.3072334109586297,-0.2888129125516611,1,0.09957206656694703,5e-324
19,-0.3566694815833708,1.0502735685913374,1,0.09955068781078726,1e-323
19,-1.6705381528940582,-0.516745615427613,0,2.5e-323,0.09955098068665447
19,0.0197671782320728,-0.9855711068082716,1,0.09958693244926431,5e-324
19,-1.8327841993955853,0.3257156481536736,0,2.5e-323,0.09955092983103184
19,1.7703709204457572,1.501366130403731,0,5e-324,0.09967981232892026
19,2.2835863083972905,0.3469906387587983,0,5e-324,0.09965579803442129
19,-1.1102909063460873,1.9420616397576769,0,5e-324,0.09966733122502255
19,0.11515361555741076,2.030755949968653,0,5e-324,0.0996651011879442
19,0.06938147876536879,-2.0848759875713303,0,2.5e-323,0.09955203113336873
19,2.0053098154633857,-1.211620928947248,0,2e-323,0.09956249994579743
19,-0.7046524375827702,0.08568868702748864,1,0.09957393750886492,5e-324
19,-0.8734281803493383,-0.8128906502215972,0,4e-323,0.09953838301848508
19,-1.2725536043858454,0.9083837342739725,1,0.09954473165654876,1.5e-323
20,0.22917485992203257,0.015046679573260602,0,5e-324,0.09969460453863489
20,-2.212624614404968,1.4288980310208141,0,1.5e-323,0.0995750737898031
20,-1.1705429896006225,-1.8724304102834237,0,2.5e-323,0.0995520334287614
20,0.8183022392924133,0.9429415096821456,1,0.09956865292825645,5e-324
20,1.006317126637515,-1.4403673610992405,0,4e-323,0.099539407550022
20,1.288518089067609,-0.2865354244159537,1,0.09957206656694703,5e-324
20,-0.3109592081610044,1.053485521801989,1,0.09955068781078726,1e-323
20,-1.7543526833960768,-0.5767618601565644,0,2.5e-323,0.09955098068665447
20,0.054598763021879014,-1.002437250747769,1,0.09958693244926431,5e-324
20,-1.9053635424857123,0.3323360198666863,0,2.5e-323,0.09955092983103184
20,1.8196290335137866,1.5490762875218134,0,5e-324,0.09967981232892026
20,2.302112011987541,0.35228187617048207,0,5e-324,0.09965579803442129
20,-1.0918147771473097,1.9811861853180857,0,5e-324,0.09966733122502255
20,0.1602705471800927,2.0635158608178457,0,5e-324,0.0996651011879442
20,0.06299175819402078,-2.1299967168450826,0,2.5e-323,0.09955203113336873
20,2.0726380088694323,-1.1859235792693326,0,2e-323,0.09956249994579743
20,-0.7994888102860584,0.09786839044708205,1,0.09957393750886492,5e-324
20,-0.8812130909737158,-0.8402551805030068,0,4e-323,0.09953838301848508
20,-1.278840702223884,0.9513297634826064,1,0.09954473165654876,1.5e-323
21,0.1904522467396808,0.03797688434446849,0,5e-324,0.09971669983545445
21,-2.080326638918757,1.1453976772297358,0,1.5e-323,0.0995762829764164
21,-1.1998551869401368,-1.9199920644093216,0,5e-324,0.09966849389780863
21,0.8756337786658726,0.9413800776527216,1,0.09956844892662442,5e-324
21,1.058249282506441,-1.5015788430926915,0,2.5e-323,0.09955228131301902
21,1.2691042409045956,-0.29966672188264876,1,0.09956990026822705,5e-324
21,-0.2851251788203914,1.0672882355924391,1,0.09954766618155475,1e-323
21,-1.8219638192360197,-0.6387890367791274,0,0.0,0.09976182446727233
21,0.09614749573898247,-1.0156144027748137,1,0.09956802585601679,5e-324
21,-1.96360750257043,0.3108628973268281,1,0.0995634517194444,5e-324
21,1.8680099757540076,1.5966363283522866,0,5e-324,0.09967992416055126
21,2.303074860936291,0.35400361597788016,0,5e-324,0.09965695559538192
21,-1.0945736219544917,2.0238935375520173,1,0.09953722165584862,1.5e-323
21,0.2050546598863103,2.0900817331997765,0,5e-324,0.09966626028364357
21,0.05391813296663814,-2.1663751777049978,0,2e-323,0.09956478352323579
21,2.1329565467655924,-1.1495115411323236,0,2e-323,0.09956374773862649
21,-0.868876036267425,0.10159387599102927,1,0.09954481625576944,1.5e-323
21,-0.8820810074398616,-0.8717234156792792,1,0.0995417934578213,1.5e-323
21,-1.2806519300268155,0.9944327449246246,0,5e-324,0.09965691527447283
21,-2.4013784230265136,1.7746171794257277,0,5e-324,0.09968138576714862
22,0.2243196325896804,0.03786963621790983,1,0.09955571755340677,1e-323
22,-2.152236070541794,1.141114833593795,0,2e-323,0.09956573208525958
22,-1.2316123177149334,-1.9670405833359204,0,0.0,0.09977329060546555
22,0.8959868894489582,1.0025544636997388,1,0.09957046684971203,5e-324
22,1.1047300406614249,-1.625847923591957,0,2.5e-323,0.09955314936221166
22,1.2346611722671814,-0.6743167041239567,1,0.0995827662976911,5e-324
22,-0.2640660743031742,1.0814009937430904,1,0.09955321077422162,1e-323
22,-1.8697178405794852,-0.7274019331375817,0,5e-324,0.09964535688013168
22,0.1569030648820764,-1.0288833814916079,0,5e-324,0.09963378602353018
22,-1.9933955377105148,0.25987581006698013,1,0.09958108834821323,5e-324
22,1.910918835620814,1.6308533999506918,0,5e-324,0.09967879654478004
22,2.269468288048648,0.3264083474426269,0,3.5e-323,0.09954140252916864
22,-1.1099732241005937,2.0737884956913866,1,0.09953786555217471,1.5e-323
22,0.24045334135537566,2.1204113182809587,0,5e-324,0.09965464996576265
22,0.03851880765155194,-2.194564372846705,1,0.09954082416707549,1.5e-323
22,2.174022519866669,-1.0939939887511805,0,2e-323,0.09956271798998362
22,-0.8921452541326297,0.09385847933537196,0,8.53333759798393e-121,0.09951619794646785
22,-0.8668730063195599,-0.9088970914825854,1,0.09956862628314839,5e-324
22,-1.2860578643202403,1.0235174465335097,0,2.5e-323,0.09954992012477795
22,-2.4010547739598747,1.9113244709568273,0,5e-324,0.09967072203395974
22,1.2562650960724784,0.08841664535282015,0,5e-324,0.0996338073754535
23,0.24035901253340272,0.04714771989168801,0,1e-323,0.09960017056751014
23,-2.249539888182768,1.1430966739227861,0,2e-323,0.0995624927817291
23,-1.2677121461484486,-2.012981944290008,0,5e-324,0.09967878138137906
23,0.9049668107098906,1.0703807335764963,1,0.09958307424089043,5e-324
23,1.157031892481392,-1.7357858823753272,0,0.0,0.0997744287205278
23,1.1905114791849347,-0.7081460104455907,1,0.09953825071744735,1.5e-323
23,-0.26679147001007164,1.0999889402273866,1,0.09955326143203276,1e-323
23,-1.8999654784442888,-0.8100488779977929,0,2.5e-323,0.09954988512029764
23,0.20362379090811702,-1.0554864485525617,1,0.09954179181851314,1.5e-323
23,-2.0143252579514255,0.22053089352429242,0,2.5e-323,0.09955093859005756
23,1.9616285003863745,1.6510630111150335,0,5e-324,0.09967039548978904
23,2.287373875325692,0.3170606024544089,0,5e-324,0.0996589444034572
23,-1.1097610389976995,2.1239224358172275,0,5e-324,0.09965568318091038
23,0.25574227120973597,2.1624963610552665,0,5e-324,0.09965568422833343
23,0.0147688992121854,-2.2205325265261258,0,5e-324,0.09966825870879445
23,2.1914233941046977,-1.0447253987074525,1,0.09953343671629382,2e-323
23,-0.895558742358623,0.08623488340959885,1,0.09955320806554507,1e-323
23,-0.8462759781397841,-0.9488789332541909,1,0.09957046828147977,5e-324
23,-1.320606200413738,1.0497864872491338,1,0.0995684133545878,5e-324
23,-2.367026479513669,2.0167281000706696,0,5e-324,0.09967995496793253
23,1.2692484788861642,0.11859754193928372,0,2.5e-323,0.09954969924291279
24,0.24355793618073593,0.05082992770734794,0,1e-323,0.0995989099918144
24,-2.355066227786853,1.1428652456120911,0,2e-323,0.09956476436986858
24,-1.301882405219497,-2.057799123153421,0,5e-324,0.09967980705923847
24,0.9137087467916698,1.1179990345228648,1,0.09956883819813143,5e-324
24,1.1960516447553053,-1.8084166417908012,0,5e-324,0.09965694810186308
24,1.1904592336431616,-0.7303051948658461,1,0.09956843895548605,5e-324
24,-0.276381885356819,1.121595847509473,1,0.09955095563203414,1e-323
24,-1.9274737264909096,-0.8784591261341268,0,5e-324,0.09965475520991823
24,0.22413204000539666,-1.0858922471512662,1,0.09954481077783814,1.5e-323
24,-2.0373002658514654,0.18895431361281007,0,2.5e-323,0.09955081287323404
24,2.0109726397868357,1.6517258952996892,0,5e-324,0.09965767058686874
24,2.60474198706769,0.5249813492659037,0,5e-324,0.09966985727885931
24,-1.0957822614841055,2.170519208686903,0,5e-324,0.0996567358886151
24,0.26057624223395104,2.206701718366422,0,5e-324,0.09966502117063422
24,-0.005478137792739969,-2.2480113979676872,0,5e-324,0.09966814172951852
24,2.2135535429826727,-1.0081419911653953,0,2.5e-323,0.09955288392729483
24,-0.9047039766375511,0.08345130870997705,1,0.0995532651527124,1e-323
24,-0.8405545844020322,-0.9836686345652712,1,0.09956865664891186,5e-324
24,-1.3662288441688304,1.0782251061054127,1,0.09956822509327158,5e-324
24,-2.3179699176980093,2.091540721495567,0,1.5e-323,0.09957516270982175
24,1.27766806003476,0.14606441627511413,0,5e-324,0.09964304212642017
24,2.055476007877067,0.11763569723028644,1,0.0995678797845912,5e-324
25,0.22311051998491918,0.04836016694700065,0,1e-323,0.09958627434676172
25,-2.4532375677008837,1.1436884253650925,0,2.5e-323,0.09955305055953038
25,-1.3299547720138716,-2.100814235350395,0,5e-324,0.09967957787555587
25,0.9459512823392161,1.197488768966136,1,0.0995834654130576,5e-324
25,1.2259411612085578,-1.8550754076573395,0,5e-324,0.09965683688416502
25,1.215783295480745,-0.7348542167580485,1,0.09956863994459432,5e-324
25,-0.27387447084428185,1.124460711707708,1,0.09955623507925354,1e-323
25,-1.9596373928812072,-0.9329696447749773,0,5e-324,0.0996534947209328
25,0.23951572262392332,-1.1122100517401503,1,0.09954516022755527,1.5e-323
25,-2.06318114774977,0.1712194416992906,0,4e-323,0.09953908019716178
25,1.7895940814874134,1.9475676197041436,0,2.5e-323,0.09955171231275602
25,2.7012447337110794,0.6082570693793651,0,5e-324,0.09966989445980975
25,-0.7443682891149102,2.008580805742811,0,6.4e-323,0.09952872837718997
25,0.2718009351584541,2.2544928273716307,0,4e-323,0.09953912660183091
25,-0.021299787613897836,-2.277411070549699,0,5e-324,0.09966791255855789
25,2.259537653585826,-1.0219687192695746,0,2.5e-323,0.09955278610794327
