"Coordinates of ICM cells in all embryo data sets to date","DateString[]"
"for Simon to run his signalling models on them"
"RunningID","BatchInfo","EmbryoIDInfo","Stage","X","Y","Z"
4,"Batch3","embryoG",3.5,119.16633935052141,125.57496714155755,25.656333243772625
4,"Batch3","embryoG",3.5,113.0799144171868,128.04680798214656,24.016582454881327
4,"Batch3","embryoG",3.5,102.14075115094748,130.07542218925062,25.93356099142488
4,"Batch3","embryoG",3.5,112.54864475399593,116.69338729364821,26.889483336107283
4,"Batch3","embryoG",3.5,96.15059655926493,114.58806078459483,34.22780449340604
4,"Batch3","embryoG",3.5,118.8383070752626,95.42277068092474,32.1270342278634
4,"Batch3","embryoG",3.5,110.78725405858451,106.6270285600772,31.704005220334768
4,"Batch3","embryoG",3.5,98.3291587351685,94.70252740151174,34.94346279012316
4,"Batch3","embryoG",3.5,105.78119629267836,122.88577477877888,36.21049627383753
4,"Batch3","embryoG",3.5,128.41185771732668,112.58501734480721,38.67679645850685
4,"Batch3","embryoG",3.5,113.56126612544702,134.42245263304505,41.250907433929825
4,"Batch3","embryoG",3.5,110.43426280586036,91.34849508850566,42.09491191011557
4,"Batch3","embryoG",3.5,116.99134274282714,120.47786085648099,41.260148358851566
4,"Batch3","embryoG",3.5,120.79936959039678,102.8510785863499,43.27261645291978
4,"Batch3","embryoG",3.5,112.48089895801856,107.95670846053197,43.15351119837288
4,"Batch3","embryoG",3.5,101.816284443898,133.9451316431382,44.378447135221556
4,"Batch3","embryoG",3.5,103.4314868427267,113.2626426786928,45.03865988240822
4,"Batch3","embryoG",3.5,105.90955674821443,123.13722065739051,48.98556159342772
4,"Batch3","embryoG",3.5,116.42085182933357,92.02185862783853,51.65516212637536
4,"Batch3","embryoG",3.5,107.7172998303472,100.76279925550749,52.46425644174565
4,"Batch3","embryoG",3.5,97.62674179792954,119.40815042374334,52.43139981980167
4,"Batch3","embryoG",3.5,118.17867695653565,105.38258455067724,53.16451319692652
4,"Batch3","embryoG",3.5,109.02942893138243,115.94331145236603,62.53583783700847
5,"Batch3","embryoH",3.5,121.72410278926577,88.75491123018196,36.67927918407418
5,"Batch3","embryoH",3.5,122.47459740064542,119.8901674912066,40.209109143213354
5,"Batch3","embryoH",3.5,126.50395196465462,105.71551751215576,43.47475802610392
5,"Batch3","embryoH",3.5,110.89657859013806,112.45171036399935,44.54631354941402
5,"Batch3","embryoH",3.5,123.67684604994292,95.49110408202554,44.635300859308295
5,"Batch3","embryoH",3.5,114.65998118021173,87.05931261795521,47.63120695908187
5,"Batch3","embryoH",3.5,107.98203641002291,84.93403915303884,53.04182079088212
5,"Batch3","embryoH",3.5,117.91698206649039,101.03529572963345,54.751118701767794
5,"Batch3","embryoH",3.5,119.18480791484046,127.55963260373088,53.130808100776385
5,"Batch3","embryoH",3.5,133.92510499077278,97.63023802606092,55.811550811341114
5,"Batch3","embryoH",3.5,111.08238065412039,110.37725865585276,59.27371333691486
5,"Batch3","embryoH",3.5,133.85588461399504,114.71096846039958,61.713448749849285
5,"Batch3","embryoH",3.5,125.77895959735096,115.8475277481592,58.464484987563885
5,"Batch3","embryoH",3.5,122.59117908785004,86.61577728614657,60.04864449391074
5,"Batch3","embryoH",3.5,101.20208266353009,84.27797647473857,64.03360746511329
5,"Batch3","embryoH",3.5,122.40173384614255,99.5707051027237,64.85766703277997
5,"Batch3","embryoH",3.5,110.78364008065859,75.22246345031236,64.98744019304245
5,"Batch3","embryoH",3.5,102.03637036258806,98.49420789114647,67.53655584105523
5,"Batch3","embryoH",3.5,107.98567958774805,127.47646972901677,67.00170503054491
5,"Batch3","embryoH",3.5,112.9659035380198,87.61373178271599,67.8025908195933
5,"Batch3","embryoH",3.5,112.87482409489121,103.38695702016044,68.43013674457681
5,"Batch3","embryoH",3.5,127.69891425850179,94.0265134551158,71.66612319083596
5,"Batch3","embryoH",3.5,116.04803189349155,119.1139806605415,71.67631965342802
5,"Batch3","embryoH",3.5,95.39121419192554,107.55434107527905,74.2106040831251
5,"Batch3","embryoH",3.5,97.32938474170211,119.91788844944466,75.13013961869918
5,"Batch3","embryoH",3.5,107.57764368253194,105.67855623450507,76.63828913117801
5,"Batch3","embryoH",3.5,84.03907240037711,116.79004032825253,77.21392579205653
5,"Batch3","embryoH",3.5,118.15014544089959,115.32082954163647,77.70150209418553
6,"Batch3","embryoI",3.5,133.56142534943928,87.95125650666576,32.36078681209
6,"Batch3","embryoI",3.5,140.88406897618583,120.26967863914547,36.29736279958844
6,"Batch3","embryoI",3.5,120.7523163652208,89.32204957893741,44.486387442688304
6,"Batch3","embryoI",3.5,89.08706900037473,88.92695884382151,45.43091874340016
6,"Batch3","embryoI",3.5,114.11823958945223,76.77877763191036,50.84191014911221
6,"Batch3","embryoI",3.5,104.22671194174943,88.74830912011694,50.75136684359735
6,"Batch3","embryoI",3.5,134.51923949470995,107.63708183026614,52.51696130113716
6,"Batch3","embryoI",3.5,86.275421025548,102.80323257541347,52.34307699850067
6,"Batch3","embryoI",3.5,102.42584479303778,100.2883941571106,57.38057726896391
6,"Batch3","embryoI",3.5,116.60325969907147,94.71246143456202,57.607964433950094
6,"Batch3","embryoI",3.5,98.17968254534028,79.20429118836094,60.54136175239182
6,"Batch3","embryoI",3.5,131.06316356960897,85.50512952055693,61.83469055957571
6,"Batch3","embryoI",3.5,91.19249456394198,93.03590248902677,65.00164845019782
6,"Batch3","embryoI",3.5,129.20932974005285,99.85551213428798,64.6466775365316
6,"Batch3","embryoI",3.5,114.4978341355042,105.57573886444412,68.17683755041219
6,"Batch3","embryoI",3.5,109.66903839851764,89.25677371835305,69.07301049476953
7,"Batch3","embryoM",4.5,38.220889608913815,112.84573522579412,10.563351414151093
7,"Batch3","embryoM",4.5,70.6090851845566,114.91086615099942,15.720525890530183
7,"Batch3","embryoM",4.5,102.12204399657222,160.27077368130435,22.000429007944863
7,"Batch3","embryoM",4.5,132.43007381812137,152.91146435950378,24.06606527564073
7,"Batch3","embryoM",4.5,91.12614293326628,161.67185190617866,27.267109871283274
7,"Batch3","embryoM",4.5,142.43541976043036,114.59708300688695,27.442320090418193
7,"Batch3","embryoM",4.5,71.49984557321434,103.29359253641682,27.785824335827435
7,"Batch3","embryoM",4.5,113.05880744071418,152.0649795986422,27.467679464240348
7,"Batch3","embryoM",4.5,119.49002352479899,164.28427901297547,32.75510890616054
7,"Batch3","embryoM",4.5,104.08097763137967,171.05615709986785,31.159773752984705
7,"Batch3","embryoM",4.5,118.62513584452553,141.34892036308034,35.59305337662216
7,"Batch3","embryoM",4.5,97.86413541676434,150.9010630524576,33.71530701497228
7,"Batch3","embryoM",4.5,94.92573496455319,173.71966518361322,38.84942751514941
7,"Batch3","embryoM",4.5,71.72530774627708,164.2149548299739,39.2874530629867
7,"Batch3","embryoM",4.5,114.09371577608414,150.1530916042825,37.865022731325595
7,"Batch3","embryoM",4.5,118.61035143973452,166.19981564854578,44.935677232467604
7,"Batch3","embryoM",4.5,104.73888364457916,175.1462838969618,46.7361927738409
7,"Batch3","embryoM",4.5,91.66207760694003,156.36672758595154,50.00985739451962
7,"Batch3","embryoM",4.5,79.41319823759686,163.7004964192779,45.73103941143532
7,"Batch3","embryoM",4.5,113.8756458054169,140.68121902153865,50.0859355159861
7,"Batch3","embryoM",4.5,82.33311818381928,150.8645766403515,51.062271408139225
7,"Batch3","embryoM",4.5,67.14214226106722,158.27861558031123,50.28304701251288
7,"Batch3","embryoM",4.5,114.96599565875312,154.874433330812,53.851802528576734
7,"Batch3","embryoM",4.5,102.07029857980373,159.1287489823834,51.90258884070077
7,"Batch3","embryoM",4.5,68.91627083598716,152.58308665054884,59.661404531471376
7,"Batch3","embryoM",4.5,100.68056452944977,170.2826451632185,62.379468325682794
7,"Batch3","embryoM",4.5,109.91712142262676,155.73186401530538,61.97602374214844
7,"Batch3","embryoM",4.5,104.89411989488465,163.5764426181171,67.17815347212135
7,"Batch3","embryoM",4.5,111.7134266047332,165.75468142085137,69.83166613296727
8,"Batch3","embryoN",4.5,90.14356376192211,72.80080457115137,16.788766939823724
8,"Batch3","embryoN",4.5,95.5509598142302,61.39150350557354,18.283817296521015
8,"Batch3","embryoN",4.5,120.07459126130078,124.95813067682295,16.447568092034675
8,"Batch3","embryoN",4.5,101.69757610608828,70.53499837936249,16.17322577523132
8,"Batch3","embryoN",4.5,70.12917577610641,53.328006430125185,22.223741829436467
8,"Batch3","embryoN",4.5,82.22281889514406,55.01367866942706,22.69173754633631
8,"Batch3","embryoN",4.5,84.47374452457376,48.303827483115064,18.37488050251877
8,"Batch3","embryoN",4.5,81.41706883403461,69.42581145133701,20.484319324998367
8,"Batch3","embryoN",4.5,67.54929714007699,73.57066786659011,24.36891431502911
8,"Batch3","embryoN",4.5,78.57846311416267,41.70307066900031,27.563042717811065
8,"Batch3","embryoN",4.5,107.01256962845264,61.31123339894012,23.460587652671773
8,"Batch3","embryoN",4.5,93.44787823271052,53.91543766503342,25.940042793192877
8,"Batch3","embryoN",4.5,66.37763306039027,63.66825562099426,24.85074241765013
8,"Batch3","embryoN",4.5,88.70947649719514,79.90470900820927,28.025274940660417
8,"Batch3","embryoN",4.5,103.60476432412725,54.116112931616975,29.68055043196135
8,"Batch3","embryoN",4.5,99.25075711317785,75.57377189121506,30.075926123825013
8,"Batch3","embryoN",4.5,80.10495290883338,65.47068437903565,28.888646349423922
8,"Batch3","embryoN",4.5,69.32342571499693,55.820028376971905,34.162243405622924
8,"Batch3","embryoN",4.5,92.3131751650013,66.67108733732638,34.66712548444591
8,"Batch3","embryoN",4.5,78.58215921536042,74.16539638391956,37.538498220400385
8,"Batch3","embryoN",4.5,95.21091850403722,55.6777313697581,37.103930768993386
8,"Batch3","embryoN",4.5,101.42776071865254,44.21734932723174,41.14990359243786
8,"Batch3","embryoN",4.5,65.43512725496403,66.59811451311417,39.5119185832884
8,"Batch3","embryoN",4.5,92.90824745783902,84.76105045953133,38.97245554016248
8,"Batch3","embryoN",4.5,78.9739459423219,60.982855689985215,40.20584326696749
8,"Batch3","embryoN",4.5,92.29469465901253,45.06018544688268,43.49334027336739
8,"Batch3","embryoN",4.5,89.27128387925313,73.76769449196306,43.08528489459265
8,"Batch3","embryoN",4.5,87.59325393547466,57.34151176179631,42.673771419387606
8,"Batch3","embryoN",4.5,83.78996580299003,90.4894171601892,42.4939504050123
8,"Batch3","embryoN",4.5,105.67088489366942,52.7551697600594,50.90634632110854
8,"Batch3","embryoN",4.5,66.75463538256075,78.93781908739759,46.78890617143798
8,"Batch3","embryoN",4.5,101.87868506477804,44.21734932723174,51.052739069991006
8,"Batch3","embryoN",4.5,92.92672796382779,66.1712234914728,52.43482494329868
8,"Batch3","embryoN",4.5,77.48811326082645,65.82460257646483,51.78355011559323
8,"Batch3","embryoN",4.5,75.09673578588227,88.85847453904648,51.11152670930601
8,"Batch3","embryoN",4.5,67.27578565144348,70.44013370788663,55.29812878758246
8,"Batch3","embryoN",4.5,78.64868903691993,96.71035042427944,55.458353922186106
8,"Batch3","embryoN",4.5,89.87374837448637,54.5575985181008,54.17655284535697
8,"Batch3","embryoN",4.5,68.08892791494847,51.44165892423977,52.106305782420705
8,"Batch3","embryoN",4.5,75.64006266195152,82.34564997810743,56.0808112796391
8,"Batch3","embryoN",4.5,81.16943005378535,44.96896941661742,53.09186326505463
8,"Batch3","embryoN",4.5,113.83187633830121,53.34260099496763,57.852509350759945
8,"Batch3","embryoN",4.5,74.22815200441104,62.46055538028231,54.23995127991237
8,"Batch3","embryoN",4.5,93.14110183329727,45.56369793394688,55.309655775683446
8,"Batch3","embryoN",4.5,82.27456431191258,76.02985204254132,61.31060578105438
8,"Batch3","embryoN",4.5,74.61993873137253,93.16751980877703,63.054639080732855
8,"Batch3","embryoN",4.5,94.78956296749372,102.60290597941479,58.19831899378939
8,"Batch3","embryoN",4.5,88.4987987289234,57.19556611337191,63.17913055222347
8,"Batch3","embryoN",4.5,77.34766141531196,84.72091540621462,63.807351403726955
8,"Batch3","embryoN",4.5,91.64787694940631,66.94108678691153,64.87820859830812
8,"Batch3","embryoN",4.5,90.3357610242051,78.70430604991854,66.10006933701216
8,"Batch3","embryoN",4.5,100.29675375214107,59.257048397366624,69.99158051990348
9,"Batch3","embryoO",4.,120.73748204689073,71.060960867206,13.140389749030389
9,"Batch3","embryoO",4.,108.98666475664675,75.41885296797051,13.167925565275576
9,"Batch3","embryoO",4.,109.99065458592517,68.9308376743842,18.361868904524435
9,"Batch3","embryoO",4.,113.75843664186903,57.84262424621494,20.983508076201844
9,"Batch3","embryoO",4.,97.41634001998091,53.40516897016677,28.88972931560187
9,"Batch3","embryoO",4.,107.1930200054639,61.473598245524116,30.79084796219682
9,"Batch3","embryoO",4.,128.9724548038937,83.24135970154198,33.92189973441023
9,"Batch3","embryoO",4.,86.06035019068912,60.77199569984087,34.56325478778778
9,"Batch3","embryoO",4.,95.33691539229935,62.08117158405394,36.73628961980397
9,"Batch3","embryoO",4.,121.37296624594711,74.47494438846881,35.98249665009192
9,"Batch3","embryoO",4.,107.91875048130936,54.547985487877625,40.89534519850446
9,"Batch3","embryoO",4.,109.71615549402509,72.47501548247482,37.59907852881991
9,"Batch3","embryoO",4.,117.81951909737734,82.59762128333776,42.23886356613433
9,"Batch3","embryoO",4.,101.90233202870445,69.05018243730969,44.941962860870426
9,"Batch3","embryoO",4.,86.70711517434415,64.96714494207059,50.97230661856691
9,"Batch3","embryoO",4.,100.57871996913136,71.46962626752666,52.961769342281855
9,"Batch3","embryoO",4.,127.70900692884666,77.1439272684391,52.51316500262063
9,"Batch3","embryoO",4.,130.49536072470931,88.07663085400847,54.29840375585042
9,"Batch3","embryoO",4.,108.18572905014372,60.059543630255305,54.93861148355108
9,"Batch3","embryoO",4.,121.13983003090868,66.57287447961369,53.4746239198485
9,"Batch3","embryoO",4.,112.18664732112597,72.78603516767461,55.79795841553636
9,"Batch3","embryoO",4.,95.78438651471183,63.38311445233213,58.475816545381036
9,"Batch3","embryoO",4.,117.49613660554982,82.40594636106346,57.356026684743334
9,"Batch3","embryoO",4.,104.6398024246397,79.09322506288895,64.33520877722196
9,"Batch3","embryoO",4.,93.74632476389192,74.0337304164412,65.93343344511983
9,"Batch3","embryoO",4.,115.70249185436697,74.9053088365941,67.69572568481196
10,"Batch3","embryoP",3.5,103.36208797657858,78.79787538572356,6.554198814190812
10,"Batch3","embryoP",3.5,120.81608655571355,89.50309118782211,6.348491677779689
10,"Batch3","embryoP",3.5,86.1842484512935,92.83982564362906,6.410451658626412
10,"Batch3","embryoP",3.5,111.40428745018045,84.81007033036258,7.9383847863066315
10,"Batch3","embryoP",3.5,96.45064787211888,87.83641088330377,8.764930930801928
10,"Batch3","embryoP",3.5,106.47447515104909,92.09757935416744,15.604073616663335
10,"Batch3","embryoP",3.5,126.61915856566758,88.69674180972517,18.684723864362457
10,"Batch3","embryoP",3.5,120.23018153605904,89.88770971963402,16.093557465352458
10,"Batch3","embryoP",3.5,109.16515998653259,69.16554285657408,18.570717499604488
10,"Batch3","embryoP",3.5,118.93895136535545,81.92543134177315,19.651299565571353
10,"Batch3","embryoP",3.5,90.45351814864873,82.272937559112,22.37877792244415
10,"Batch3","embryoP",3.5,100.6116930753978,75.35992552680821,22.124742000972578
10,"Batch3","embryoP",3.5,79.36983720359187,92.52943174076329,25.320637813046613
10,"Batch3","embryoP",3.5,102.50375578218024,83.64946704138625,27.60076510820606
10,"Batch3","embryoP",3.5,129.68303131175907,75.48475785730857,30.33320026354659
10,"Batch3","embryoP",3.5,111.97526495341063,74.6682869389008,28.688782371874535
10,"Batch3","embryoP",3.5,116.58040377031305,81.7128789952455,30.661588162034224
10,"Batch3","embryoP",3.5,91.69996577007936,69.69861064627833,32.04949173300085
10,"Batch3","embryoP",3.5,127.21625922264035,86.16973057878543,30.760724131388987
10,"Batch3","embryoP",3.5,119.06956713406825,67.64731180994806,36.33340480874335
10,"Batch3","embryoP",3.5,107.27309727975015,68.04879957561138,41.22700409601762
10,"Batch3","embryoP",3.5,90.71474968607431,78.84173539373721,40.86515780787275
10,"Batch3","embryoP",3.5,113.4941397495851,77.05359660548879,42.871421987689686
10,"Batch3","embryoP",3.5,127.34314311224703,78.76413691802075,44.91610135563158
10,"Batch3","embryoP",3.5,104.05248561120334,72.58324963486776,49.353675183873946
10,"Batch3","embryoP",3.5,91.95000167018671,72.4887819252999,50.66846597744144
10,"Batch3","embryoP",3.5,120.21152214052866,68.70669969581598,53.291851566491744
11,"Batch3","embryoQ",4.,79.85798486307186,122.04627051037956,23.34733783768819
11,"Batch3","embryoQ",4.,78.33701469108453,130.44533251809472,26.71844969378453
11,"Batch3","embryoQ",4.,76.07629993544882,105.37129989682191,35.10902908903803
11,"Batch3","embryoQ",4.,74.42397324860804,119.10818220856046,40.338870427434074
11,"Batch3","embryoQ",4.,89.50923195440966,134.02029984102666,41.8717770743272
11,"Batch3","embryoQ",4.,85.95223580219383,112.45789850743705,42.8184591709022
11,"Batch3","embryoQ",4.,68.29861155596814,106.90192074866779,43.491911881880355
11,"Batch3","embryoQ",4.,84.24114435870808,120.66343374078087,46.23575064146563
11,"Batch3","embryoQ",4.,70.43142654714129,125.54030845493806,47.56341455739398
11,"Batch3","embryoQ",4.,76.3943209714098,97.67597161409338,50.36497783506309
11,"Batch3","embryoQ",4.,78.67577622939079,107.1376715465383,56.42605223386644
11,"Batch3","embryoQ",4.,92.58228305190225,135.00552705600788,54.38516982783551
11,"Batch3","embryoQ",4.,80.39378117365831,95.62458780575743,61.623824395549235
11,"Batch3","embryoQ",4.,72.10795048671822,115.01597059776334,57.218802282217865
11,"Batch3","embryoQ",4.,79.0421917708241,126.48683031504504,60.24100149567411
11,"Batch3","embryoQ",4.,79.30144805014014,133.04914730054514,58.500286583679156
11,"Batch3","embryoQ",4.,84.13744184698167,105.88150684743722,62.08048947194585
11,"Batch3","embryoQ",4.,81.30982002724159,119.53394111217736,63.559519901960726
11,"Batch3","embryoQ",4.,95.0987973364631,127.60224826914879,63.80452841204992
11,"Batch3","embryoQ",4.,95.6415071478313,111.39877925133221,65.5375467216337
11,"Batch3","embryoQ",4.,90.46675181268351,120.81825516027793,75.60470267545567
11,"Batch3","embryoQ",4.,88.35813407424651,103.32695342573582,75.33019052279029
12,"Batch3","embryoR",4.,99.73215986508465,67.5798259230669,19.01223665863815
12,"Batch3","embryoR",4.,97.84648380885912,60.46476985782001,18.05590158882104
12,"Batch3","embryoR",4.,117.17934945886914,67.939772276073,28.449346363782347
12,"Batch3","embryoR",4.,89.17162417842997,59.08089844237906,28.606552128683788
12,"Batch3","embryoR",4.,101.52786330630141,56.88277945169129,30.84911618405816
12,"Batch3","embryoR",4.,117.31055952242362,77.50106569184682,34.09565341982583
12,"Batch3","embryoR",4.,104.87559435641948,67.3666538110924,33.79791522872461
12,"Batch3","embryoR",4.,112.75944474656319,59.87417826890708,38.63913821603042
12,"Batch3","embryoR",4.,111.87471403231027,71.86074128648902,43.900767529171134
12,"Batch3","embryoR",4.,87.97573817060503,75.78171029690503,40.878129413111566
12,"Batch3","embryoR",4.,97.10046087607805,53.94729463105898,43.85312941859494
12,"Batch3","embryoR",4.,82.76857307697232,73.13627933354948,45.22510700318935
12,"Batch3","embryoR",4.,119.86728133225623,81.06208834925674,47.616540154114325
12,"Batch3","embryoR",4.,102.45008261014132,80.74407749368822,49.30173831574722
12,"Batch3","embryoR",4.,94.30006323393,63.63089991435915,51.37637803134051
12,"Batch3","embryoR",4.,105.27297340604157,69.32364369151395,49.433934072596166
12,"Batch3","embryoR",4.,82.23623510483708,63.61342679042681,54.86467867828237
12,"Batch3","embryoR",4.,91.11728197799468,83.68655156389347,53.12350573672245
12,"Batch3","embryoR",4.,75.54452186355961,75.87955979092612,55.987747135116166
12,"Batch3","embryoR",4.,121.14189337821384,80.7475721184747,57.443091413218916
12,"Batch3","embryoR",4.,93.84645129992744,88.75725212905716,60.58958861677659
12,"Batch3","embryoR",4.,107.59351710147617,65.14407244689937,63.48598573980923
12,"Batch3","embryoR",4.,111.55606102082085,89.95590843081536,65.21644010648951
12,"Batch3","embryoR",4.,82.58862784695476,82.76397062026618,66.93260303999693
12,"Batch3","embryoR",4.,85.94760547394894,71.5322465565611,69.52530720810634
12,"Batch3","embryoR",4.,101.66282222881456,87.22311184779812,70.36850176530498
13,"Batch3","embryoS",3.5,87.01660636212691,89.03689851227067,5.234991291888038
13,"Batch3","embryoS",3.5,99.4507245762868,99.85837540638623,11.512551875006938
13,"Batch3","embryoS",3.5,82.40093869416823,99.9982448356299,17.81709553440504
13,"Batch3","embryoS",3.5,111.32481332716544,107.57695943596458,21.531032256611088
13,"Batch3","embryoS",3.5,96.21499878843949,82.5292892779862,20.480661004025844
13,"Batch3","embryoS",3.5,109.76185528258307,88.55471705882537,21.071277695115675
13,"Batch3","embryoS",3.5,83.51001665086251,85.70947840605281,25.712830043915748
13,"Batch3","embryoS",3.5,100.04735727246228,93.31763920201773,34.066002971035246
13,"Batch3","embryoS",3.5,70.83431709960088,100.5356379058819,33.08048374727555
13,"Batch3","embryoS",3.5,91.3980133395627,115.88814815260166,33.97798950334342
13,"Batch3","embryoS",3.5,107.40460708419657,103.00543756436883,36.231597505031274
13,"Batch3","embryoS",3.5,83.60884537967685,94.72001426890823,39.12793543525808
13,"Batch3","embryoS",3.5,92.60592002507133,81.32935680605365,40.121561162620964
13,"Batch3","embryoS",3.5,110.58176769941316,86.16221366386785,46.85459144104502
13,"Batch3","embryoS",3.5,93.89435382294718,99.07437044773091,50.85920422102272
13,"Batch3","embryoS",3.5,96.35775139672687,73.99725409412228,53.02132453918884
14,"Batch3","embryoT",4.5,94.43437322170489,110.10716599501333,14.346916682724633
14,"Batch3","embryoT",4.5,74.11690493767371,119.77241656191953,15.533043758315621
14,"Batch3","embryoT",4.5,84.87995162552141,113.44932134393221,12.340068054343767
14,"Batch3","embryoT",4.5,105.65204035687583,109.12203286814861,17.274771660373915
14,"Batch3","embryoT",4.5,66.72100644097617,124.29673166307609,18.932352549295047
14,"Batch3","embryoT",4.5,61.953035895878806,115.05837211781126,20.672927752543238
14,"Batch3","embryoT",4.5,85.80028082376114,114.55121098953646,19.34617142212028
14,"Batch3","embryoT",4.5,92.11322166951796,133.88900940577005,21.974324709144042
