x,y,z,Nanog,Gata6,eps_G
304.73560381704516,320.33942086212573,351.3576834485028,1.3184179270930392e-154,0.09963225470682176,9.369145217862517
319.75780254777067,306.64474522292994,346.43869426751587,4.066166306926627e-79,0.09961102227416281,9.369145217862517
273.38817158405806,300.557248039268,332.21322627114125,1e-323,0.09968643655758587,9.369145217862517
187.55961182994454,298.1658964879852,341.4103512014788,0.09960831368254451,5.844117394165417e-277,9.369145217862517
239.8174231332357,280.12682284040994,332.5043338213763,0.09961241978163315,1e-323,9.369145217862517
272.9796970961779,230.1751535388468,339.30937332299806,0.09960133969534994,8.948566780600991e-157,9.369145217862517
294.729890593821,284.70924791853025,334.8509254799422,0.09960837032846645,9.449708093427358e-272,9.369145217862517
205.73197781885398,271.3542955878808,329.6780920999759,1.611007719199642e-222,0.09965460020169235,9.369145217862517
294.85718862121985,234.01441568426446,323.8696822142491,4.459626890887002e-232,0.09965632198170704,9.369145217862517
281.93007425742576,197.4192450495049,336.7435024752475,5e-324,0.0997094433797185,9.369145217862517
317.4114828039842,370.4678631836121,335.6731817327571,0.09960844075324675,1.3780844628236326e-264,9.369145217862517
316.9775834190798,254.23460238130238,329.58474202557693,0.09961406868006756,1e-323,9.369145217862517
252.8590276019245,246.82534818941502,334.85208913649024,4.574510123275547e-263,0.09966644836277849,9.369145217862517
232.1323389830509,235.33735593220337,337.0806779661017,0.09959486547482056,1.0016646334881969e-53,9.369145217862517
269.18060857538035,357.4480497925312,323.2177316735823,1e-323,0.09969055778672654,9.369145217862517
286.35714285714283,308.1938775510204,352.4455782312925,8.368683122853889e-81,0.09961446137841388,9.369145217862517
245.33347379066242,214.84507556604302,332.30819147143103,0.09960555434744431,2.4203386400966798e-229,9.369145217862517
270.7976406533575,203.65245009074408,342.62704174228674,5e-324,0.09970021659227003,9.369145217862517
275.84020934076017,274.494062557385,329.09276488951457,0.0996000633289683,1.289304398825169e-85,9.369145217862517
