x,y,z,Nanog,Gata6,eps_G
262.19442028085,214.53973530508262,296.3987821548403,0.09941821903265795,0.0,7.038572930091042
207.17509727626458,198.2209707147246,312.28517304935485,0.09916395373183087,5e-324,7.038572930091042
235.93738748469792,196.10610643047454,303.01335781666313,0.09908348136542337,1.7717980154617788e-270,7.038572930091042
256.6041179461108,251.4035078800204,312.01886120996437,0.0994974044255649,0.0,7.038572930091042
254.3181818181818,320.0113636363636,317.29545454545456,0.09910772279566787,1e-323,7.038572930091042
259.4264705882353,321.5992647058823,317.125,0.09921266510821306,5e-324,7.038572930091042
219.17966409927257,224.84921908429612,308.285676080445,0.09904164566391778,1.1038047372378682e-210,7.038572930091042
176.3998808104887,273.8289630512515,312.753873659118,0.09943364272265774,0.0,7.038572930091042
194.3935566000784,260.9625930278104,303.5183117900509,0.09910701321694941,1e-323,7.038572930091042
179.7095238095238,226.78571428571428,314.4904761904762,0.09912066271070846,1e-323,7.038572930091042
242.51502286087523,307.22958850424567,304.90572610494235,0.09948741686524903,0.0,7.038572930091042
191.2690080563948,212.53461732124873,296.8435297079557,0.09903279216297459,7.038792333719853e-175,7.038572930091042
280.26747756258857,271.9241851676901,303.22649976381666,0.0993868730808317,0.0,7.038572930091042
282.1069998398206,231.29368893160338,299.2325004004485,0.09940024338249209,0.0,7.038572930091042
223.7056737588653,295.49168030551016,299.9995908346972,0.09949451754144303,0.0,7.038572930091042
219.99907657337693,248.96029265520676,298.52216223895437,0.09916283351885119,5e-324,7.038572930091042
297.7816785518376,257.74821722435547,300.1124520021942,0.09949569869747125,0.0,7.038572930091042
203.9807081252837,240.5798910576486,308.19359963685883,0.09904174393872135,8.347150838055369e-200,7.038572930091042
214.7337265787648,177.3019430950729,299.52040249826507,0.09948682105208385,0.0,7.038572930091042
297.69648860664915,244.5711617482256,296.9114680612626,0.09948731054084019,0.0,7.038572930091042
246.498826903024,244.09267466110526,294.8206465067779,0.09940205782047737,0.0,7.038572930091042
163.85273267779556,189.516121655614,293.5332723530757,0.09938906059262677,5e-324,7.038572930091042
187.75446259020126,184.51579946828716,289.21393847322446,5e-324,0.09901722831084711,7.038572930091042
237.45898559799625,335.04080567731165,290.92611145898564,0.09940137254942019,0.0,7.038572930091042
205.19361817198487,211.40995132504054,291.8742563547864,0.09935727456039,5e-324,7.038572930091042
313.0692573716782,306.297142337095,284.97215143793227,0.09940257710789398,0.0,7.038572930091042
262.2125010996745,287.0093692267089,282.96256708014425,0.09915816195940202,0.0,7.038572930091042
237.24681181959565,273.0346811819596,287.93670295489886,0.0994040432116959,0.0,7.038572930091042
270.93799528807017,338.2328121653459,288.3771685585778,0.09948423792048355,0.0,7.038572930091042
181.5995744680851,243.7842553191489,285.93773049645387,0.09948722370937658,0.0,7.038572930091042
245.18166828322015,187.14209505334628,288.5828322017459,0.09948620096047799,0.0,7.038572930091042
172.96610588817418,309.99769091208975,282.42248062015506,0.09940200496271852,0.0,7.038572930091042
164.55863624303532,282.67232687715574,287.269434863359,0.09938512443535266,5e-324,7.038572930091042
287.18,260.86,297.98,1e-323,0.0990124372814554,7.038572930091042
280.3135223555071,253.5310796074155,286.3094329334787,6.441935617947151e-146,0.09895332421271479,7.038572930091042
193.86108334999,231.38686787927242,279.1810913451929,0.09912026058287884,1e-323,7.038572930091042
293.29224349533627,310.6913598429062,277.85935198821795,0.09909170172063123,7.75625981940848e-291,7.038572930091042
226.00985855122158,164.27753964852118,282.5137162451779,8.007082135729347e-262,0.0989820146202894,7.038572930091042
218.81523734592187,319.59572515079986,287.11250983477584,4.796276614226105e-226,0.09900046777705575,7.038572930091042
287.2771964023118,271.78230908655655,236.06321603228344,0.09940772468167852,0.0,7.038572930091042
282.6455933900852,286.87719078617926,281.3862043064597,0.09940494927660119,0.0,7.038572930091042
254.15988430081788,258.07450628366246,278.3073010173549,0.09940131099645744,0.0,7.038572930091042
301.18695495819475,230.67441337768588,276.79731187629244,0.09940178330356837,0.0,7.038572930091042
219.55465318214326,192.9811523138216,281.70083767494134,0.09938393383632473,5e-324,7.038572930091042
193.7440557243113,281.70205300094267,277.46176809468943,0.09939249252557629,0.0,7.038572930091042
285.69863137043035,177.17819196830544,282.5052224023051,0.09949346500972145,0.0,7.038572930091042
205.89957150508843,302.18987680771295,282.4247455811462,0.09940374910157179,0.0,7.038572930091042
171.36813698120233,228.91094360692352,279.15884980457844,0.09939940376559862,0.0,7.038572930091042
257.0504012358924,312.1772089430545,285.9243230485345,0.09940216310917654,0.0,7.038572930091042
305.66909265231413,281.9160202213893,279.140285888608,0.09949359384714197,0.0,7.038572930091042
230.3267893660532,213.52842535787326,278.09775051124745,0.09916758449218659,5e-324,7.038572930091042
281.8691526329858,180.62763966853782,278.47941726811007,1.0693816517337833e-188,0.09896204533873852,7.038572930091042
200.36645915578498,347.94465532948675,277.60985423625874,0.09942028581992565,0.0,7.038572930091042
162.8068666237311,254.1249578311405,260.1080902873616,1.0109898809987022e-195,0.09896425748954496,7.038572930091042
321.3019201616978,208.94669024759983,279.688984335523,0.0992154741074878,5e-324,7.038572930091042
215.67223109915062,363.9393238583803,261.580985619376,0.09949896951758816,0.0,7.038572930091042
331.0501693275278,236.8104983067247,275.8831640058055,0.09941569317135468,0.0,7.038572930091042
229.74283646888568,288.25388326097436,268.4401833092137,0.09893074583245146,1.75549799080568e-18,7.038572930091042
189.22479108635096,162.0273537604457,273.7181615598886,0.09936846459629417,5e-324,7.038572930091042
257.71016949152545,147.4796610169491,286.22542372881355,0.09948689532374826,0.0,7.038572930091042
231.88664501725188,363.8764968540694,276.12472092551246,0.09942903223270992,0.0,7.038572930091042
276.20270270270265,150.0810810810811,285.40540540540536,3.5332668123989142e-155,0.09895357537025708,7.038572930091042
167.3,293.8162738496072,269.5884399551066,0.09941297483931917,0.0,7.038572930091042
172.86114867552303,206.32149391456528,272.04514358444044,0.09893877443646319,1.2442662805164092e-58,7.038572930091042
288.5805970149254,134.8223880597015,283.5447761194029,0.09940788803882877,0.0,7.038572930091042
200.98200423429782,363.5536344389556,277.6467889908257,0.09942098134824452,0.0,7.038572930091042
301.3494399583225,328.6987496743944,272.6961448293826,0.09948725865654785,0.0,7.038572930091042
293.00260676650026,197.08480310593453,272.3876317249029,0.09941662016569147,0.0,7.038572930091042
315.0024630541872,242.77227944469325,268.1936856247201,0.09900336368081238,3.376985698430779e-142,7.038572930091042
239.9544871383668,214.66235807300015,254.62835974084285,0.09902555153664859,3.2676607369926017e-185,7.038572930091042
155.56525705699258,172.97526027691313,270.0338628313835,0.09940048243090652,0.0,7.038572930091042
204.8266624645446,251.95981720768987,272.21714465805235,0.09935457034615816,5e-324,7.038572930091042
334.96942304669085,208.52924068542683,264.796965885867,0.0993756745355582,5e-324,7.038572930091042
227.88785769528232,136.5733436452694,270.6622840938386,0.09939188036151585,5e-324,7.038572930091042
132.88372854709812,251.4576837416481,269.22330669461553,0.0994950874482898,0.0,7.038572930091042
228.97961618520583,236.08191602782148,267.25828806417223,0.09912715154137325,1e-323,7.038572930091042
267.03846153846155,212.03846153846158,280.73076923076917,0.09940354190433921,0.0,7.038572930091042
143.5009947420776,204.7871962484013,267.6270427739093,0.09937049920644761,5e-324,7.038572930091042
199.07812357812358,202.30917280917282,264.7336882336882,0.09939202125002562,5e-324,7.038572930091042
233.19563711911357,154.99774930747924,267.8093836565097,0.09938725992043458,5e-324,7.038572930091042
170.0371115762357,331.19215907261315,269.0165029785864,6.67980215476493e-112,0.09894249169814674,7.038572930091042
255.85199047294998,348.84773732562104,260.9251446070092,0.09940380931561632,0.0,7.038572930091042
239.10714285714286,311.1071428571429,279.3928571428571,3.0591894807510222e-232,0.09900190418769808,7.038572930091042
280.5722063037249,355.30257879656165,264.2616045845272,5.20675920325965e-144,0.09894989085142544,7.038572930091042
230.37916289365128,337.3436462420766,265.10901499144785,0.09939947411031762,0.0,7.038572930091042
142.23081296191015,295.70693575895393,265.6725412166004,0.09921093231786363,5e-324,7.038572930091042
221.33766893211467,300.9574252011562,236.4907429107101,0.09914353654362609,1e-323,7.038572930091042
210.26835862550152,283.9692133263562,264.3810395953253,0.09942035566549304,0.0,7.038572930091042
294.5155933576346,253.54536249493717,258.88618874038065,0.09940245007401524,0.0,7.038572930091042
336.77331371661387,270.5366681756451,262.43888637392484,0.09941417390943545,0.0,7.038572930091042
245.0307577623647,361.80932780190574,257.91932974654827,0.0994872170662717,0.0,7.038572930091042
333.96852743022134,315.19817131857553,263.14696823869104,0.09899281727375922,2.6197471693921877e-129,7.038572930091042
151.19073430149314,225.46618258675937,260.51493147883,5e-324,0.09901823591175671,7.038572930091042
267.3443678393997,171.43095407076953,260.38532900740137,0.09940513597172167,0.0,7.038572930091042
204.87332619175143,331.28481521156937,264.06199785752545,0.0994944768879791,0.0,7.038572930091042
141.05659697188176,271.05731795241525,260.5700793078587,0.09949364532902019,0.0,7.038572930091042
120.52968877968878,195.31756756756755,255.9522932022932,0.09916637455066582,5e-324,7.038572930091042
311.9938429553814,175.0654086038701,254.98384775307846,0.09940761533398094,0.0,7.038572930091042
211.2725112137645,178.3179018544554,253.84712458994443,0.09938484478991375,5e-324,7.038572930091042
295.89165911151406,262.590661831369,258.0534904805077,0.09908739052988853,7.493373799371273e-285,7.038572930091042
235.88856015779086,243.801775147929,269.9871794871795,0.09903626959451017,4.6590514459812327e-259,7.038572930091042
308.71791392012415,219.3814786092801,258.4870750937056,0.0994037461029396,0.0,7.038572930091042
191.3867056856187,359.3191192865106,256.7643534002229,0.09949489229443118,0.0,7.038572930091042
202.8766578249337,136.08355437665784,256.8135557727209,0.09897092517274164,1.7432795563313236e-100,7.038572930091042
210.57381128878532,387.89711955946206,253.33522185746057,0.09909962048810438,1.6914838025196053e-297,7.038572930091042
330.05092592592587,297.92410213243545,255.5148709315376,0.09939701856492897,5e-324,7.038572930091042
115.17353951890034,270.79987339482733,254.26207270754205,0.09941548287099038,0.0,7.038572930091042
241.22931358721203,177.7108603667137,257.60237423601313,0.09909312520745502,4.887391643161746e-290,7.038572930091042
268.5672906984356,387.0372782614388,245.04591870131568,0.09911350697075606,1e-323,7.038572930091042
264.3704536691942,273.76873152551093,255.80947179025836,0.0994954186890705,0.0,7.038572930091042
182.8433612959213,338.92088516054383,250.70566965577086,0.09948887140774368,0.0,7.038572930091042
355.0402636916836,278.8401622718053,254.56987829614604,0.09947991905898372,0.0,7.038572930091042
225.990473114807,267.7868561278863,251.29719037623124,0.09915381175689146,0.0,7.038572930091042
279.0331514897188,217.70069240453208,253.2415023080151,0.09938755763947503,5e-324,7.038572930091042
242.61995153473342,288.5525040387722,262.51898222940224,0.09939097664644157,0.0,7.038572930091042
316.38662819133333,276.0671524992664,254.7087449867945,0.0990850424571166,6.525876118049691e-277,7.038572930091042
282.6695246364228,330.1383763837638,253.03483828955936,0.09937269353294148,5e-324,7.038572930091042
274.6025166070516,239.56438426162487,258.2672457843638,1.3645483605277423e-165,0.098958489405307,7.038572930091042
293.50800533689124,196.96668149136462,241.0854273219183,0.09942067040144616,0.0,7.038572930091042
260.0494575622208,322.2241863433312,254.15347798340775,0.09906519488275206,3.1822776351610733e-302,7.038572930091042
125.54045874482321,233.1535520866518,253.50605288308375,0.09938861861848665,5e-324,7.038572930091042
133.6156507725851,311.56920087212063,239.4085221347995,0.09938744506569806,5e-324,7.038572930091042
301.2878787878788,307.69274376417235,251.00855493712638,0.09909536971544228,1.0813657671726168e-290,7.038572930091042
265.4417989417989,238.48412698412702,263.46296296296293,0.0995006744193641,0.0,7.038572930091042
183.94604663998896,183.5272526562716,249.69918587001519,0.09939955140501448,0.0,7.038572930091042
172.90071556350625,269.3890876565295,256.4141323792486,4.8000247995666395e-188,0.09899269314326006,7.038572930091042
249.3694657090996,253.91819903717152,244.25818798831975,0.09948279546008275,0.0,7.038572930091042
298.92975830815715,360.60075528700906,250.96601208459214,0.09949418082834609,0.0,7.038572930091042
129.79841199823557,279.643912659903,239.73014997794442,0.0993875616819245,5e-324,7.038572930091042
164.7047619047619,249.58095238095243,258.0904761904762,0.0993878276383861,5e-324,7.038572930091042
324.16709544635967,191.3988937483921,248.87792642140468,0.09948217656901859,0.0,7.038572930091042
239.15228645383948,141.94607420189814,243.25441211075375,0.09940345938001009,0.0,7.038572930091042
271.31571529245946,307.3871270848015,245.22069532534644,0.09912605903249874,1e-323,7.038572930091042
183.41147644641163,224.86210348824955,247.37322162503952,0.09940480290977384,0.0,7.038572930091042
256.7087219343696,194.58367875647667,234.85794473229709,0.0993969157594508,5e-324,7.038572930091042
321.1612873307364,353.56937488406606,247.67992951214993,1.423473114712018e-96,0.09893158963842517,7.038572930091042
334.65893344530764,336.7905731681713,246.11305899643082,0.0990129582955462,1.0613566722356821e-154,7.038572930091042
188.63934504034168,314.1207878500237,238.16587565258664,0.09949529491438863,0.0,7.038572930091042
135.63084395871277,323.6530054644809,249.47783849423197,0.09950202273921217,0.0,7.038572930091042
322.39701622247975,310.40889339513325,242.87384125144845,0.09948737851058584,0.0,7.038572930091042
163.53677689211585,316.2049956593797,246.6495540999132,0.0994177142275988,0.0,7.038572930091042
