x-Position,y-Position,Radius,NANOG,GATA6
3.969265985714741,-3.002541199870688,0.9407169520732693,6.008104030463754e-50,0.09886348935946923
-5.378127165461457,1.047917252155105,0.9295862286368349,4.717759845396675e-49,0.09878446431095182
-7.488541778273339,3.111120165363034,0.8981628911020415,0.09826558542886753,0.0006639844792546887
5.3559672759242725,4.63976782861176,0.8839152906540021,0.09889415742777737,1.6609034932537527e-20
-1.2347008253396416,6.041227161656598,0.8968733161759512,4.421677036702357e-19,0.09879690997699754
0.6132629340990703,-3.710260113211723,0.7391593542566531,0.0988756811842362,2.710788553239806e-07
-1.0836654907692425,-3.86400123168172,0.7318460845231575,9.228965125087745e-102,0.09888999898413382
3.8133110027930495,1.6919185526277396,0.795652908121718,0.00010809992395355948,0.09876914491202127
2.587227813169352,4.441906235931209,0.7558196533344264,1.1429756763328035e-80,0.09883825836356924
-2.466758724583744,-4.699757244505423,0.9312173287072582,0.0988796496311461,3.034172442794629e-21
4.514105024347067,-2.2007650895171986,0.9483869143602519,3.2335998134216374e-58,0.09886044393112801
-3.2272574076106624,-2.57178574926769,0.9084234925813383,1.6323782862367316e-79,0.09886220743914129
-7.911546474003827,-1.7510904057041057,0.8894813874314962,2.247327678694771e-08,0.09873481840290385
-2.0421589704414838,7.887963856669788,0.8885954725345886,0.09892933172414367,3.1992851428017624e-09
0.7509437745058094,0.8465768960435895,0.8526700611275438,0.037671266463527184,0.06120894773905836
6.235269844956464,-2.9476777196190924,0.8856341298377508,0.0988972057705048,3.4331715394059075e-22
2.244713451906355,-4.77146580605359,0.9138438943901864,3.84110705769063e-110,0.0988755710686521
-1.488264877463107,-7.787527846321843,0.9176804931184105,0.09889999340098254,1.9813076061488964e-39
3.6030994914517027,0.32221349649756437,0.7314773524620886,8.56096549996475e-65,0.09888845109207128
-1.9167405585146426,-0.44335445426780545,0.8754310138903658,1.898977062349957e-86,0.09886645172413934
1.0361541718270935,3.5380996773853144,0.9501727573213831,7.524111318931974e-78,0.09886551780043107
3.204874957366299,-6.616918163810137,0.8847524819380328,1.2142929256258994e-38,0.09881932508893375
-7.464570829038934,4.693408431349947,0.9049386270140966,0.09893325872785115,6.599085392464652e-18
-3.3181545518320514,-6.800818383064128,0.8801184506462411,0.09889811696660315,4.634017804671053e-41
-7.005452929351002,1.166343909874667,0.8280239846134506,1.9006513615041275e-17,0.09873785821035808
-1.6229149196007338,4.2466426744701895,0.8884328071845332,1.2433918980536252e-27,0.09882374364594838
-1.3507718794815404,3.216077205524133,0.8861683981851877,0.09889271089690732,5.81840489886606e-17
-6.14197259982204,-2.7065022543146644,0.7973309006410778,2.3971969374195966e-30,0.09877379672769822
8.049909370960062,2.175075277708186,0.8152689167676163,0.09890410739395566,2.156054831702313e-33
3.3067084088819616,4.222282425756222,0.8097281461029544,8.325095957929178e-79,0.09885295370071126
4.422472305744287,4.2225795112049616,0.9439953126913084,0.09888697374361374,4.256126441211142e-11
6.225149054888214,2.2895030309700237,0.9364004128723334,0.0988830398165415,1.3870012821582647e-11
2.7933876787091205,-7.719839514253105,0.9906403750621753,2.215324396890279e-26,0.09880510975972602
2.949764186626667,-2.3195426256270304,0.7843087210515166,1.8534710728035537e-57,0.09888485501388279
5.8685651500693545,-1.264752784919238,0.9284459478802787,2.3840659327876752e-55,0.0988558347799098
0.573147078667514,-8.452878284066186,0.9396411504830237,0.09891500783255208,5.239745050412739e-35
-1.6740013063021695,0.388209507920872,0.9533766472689544,4.7464018954154493e-82,0.09886205565070039
-0.9547542058110736,-1.4970663286297892,0.6722027129246309,9.333318675607498e-107,0.09887063336727012
2.786959932082633,0.3013025431307828,0.9137898749476725,1.970742646397826e-66,0.09889469972772477
-0.6417250643204405,-5.289135063752935,0.86840706209718,0.09887595651073335,2.231162539567733e-16
-2.9321996073212815,3.094758466559965,0.9400216628000592,3.7406107119046036e-53,0.09882744530209427
-0.43778033201915606,-2.5987870570785367,0.9352937119502329,0.09886900339745788,4.130646791547982e-07
-5.548277058611174,6.046128526019254,0.9262290356510462,0.09892663588025967,1.605499535990406e-20
-4.481127361881453,2.451753157441394,0.8814663801864963,1.3979279657495684e-18,0.09879103281997782
-0.8881728443903762,0.7907565561972966,0.8245012507783136,9.368165009559295e-96,0.09886339131976109
2.3608180035433994,7.443673464681585,0.895867209481955,3.534186908485155e-23,0.09876606897327107
-3.7153714471136023,-3.3134597660646445,0.8461242114664258,1.3534899933364216e-73,0.09883988692556551
-6.03234279838133,-0.32691012236128353,0.8493074042031029,2.9237540432098033e-20,0.0987664366427109
0.858202687823645,0.038363351408580916,0.8581587295539529,3.670090817770598e-08,0.09890007781704344
-4.472532164182135,-6.713288730464187,0.9080351244461965,0.09890994553446121,3.243826550912076e-52
-5.636753691915641,-4.582558163837598,0.6554433125968537,2.8990407303494726e-27,0.06070861173928866
-5.011740442692831,-1.6427647605721434,0.8667958559908371,1.4712611891248231e-35,0.09880876130672606
